onset	duration	trial_type	correct
0.022	20	3	0
20.0017	2	1	1
24.0019	2	1	1
29.0019	2	1	1
36.0019	2	1	0
40.0019	2	1	1
45.0019	2	1	1
51.0018	2	1	1
63.0018	2	1	1
70.0018	2	1	0
76.0018	2	1	1
82.0018	2	1	1
89.0017	2	1	1
93.0017	2	1	1
103.0017	2	1	1
108.0017	2	1	1
115.0017	2	1	1
120.0021	2	2	1
126.0017	2	2	1
133.0017	2	2	1
137.0017	2	2	1
141.0017	2	2	1
146.0017	2	2	1
158.0016	2	2	1
165.0016	2	2	1
170.0015	20	3	0
190.0015	2	2	1
194.0015	2	2	1
200.0015	2	2	1
207.0015	2	2	1
213.0015	2	2	0
220.0015	2	2	1
225.0014	2	2	1
235.0014	2	2	1
240.0014	2	1	0
246.0013	2	1	0
257.0013	2	1	1
264.0013	2	1	1
270.0013	2	1	1
277.0013	2	1	1
281.0012	2	1	1
285.0012	2	1	1
290.0013	2	2	1
295.0013	2	2	1
302.0012	2	2	1
306.0012	2	2	1
312.0012	2	2	1
317.0012	2	2	1
323.0012	2	2	1
333.0012	2	2	1
340.0011	20	3	0
