onset	duration	trial_type
0	21	1
21.02	5	2
26.04	31	4
57.26	21	1
78.28	5	2
83.3	31	3
114.5201	21	1
135.5401	5	2
140.5601	31	5
171.7801	21	1
192.8001	5	2
197.8201	31	4
229.0402	21	1
250.0602	5	2
255.0802	31	3
286.3002	21	1
307.3202	5	2
312.3402	31	5
343.5603	21	1
364.5803	5	2
369.6003	31	5
400.8203	21	1
421.8403	5	2
426.8603	31	4
458.0804	21	1
479.1004	5	2
484.1204	31	4
515.3404	21	1
536.3604	5	2
541.3804	31	3
572.6005	21	1
593.6205	5	2
598.6405	31	3
629.8605	21	1
650.8805	5	2
655.9005	31	5
687.1206	21	1
