onset	duration	trial_type	correct
0.0238	20	3	0
20.0037	2	1	1
24.0037	2	1	1
29.0037	2	1	1
36.0036	2	1	1
40.0036	2	1	1
45.0036	2	1	1
51.0035	2	1	1
63.0035	2	1	1
70.0034	2	1	1
76.0034	2	1	1
82.0033	2	1	1
89.0033	2	1	1
93.0033	2	1	1
103.0032	2	1	1
108.0032	2	1	0
115.0031	2	1	1
120.0035	2	2	1
126.0031	2	2	1
133.0031	2	2	1
137.0031	2	2	1
141.003	2	2	0
146.003	2	2	1
158.0029	2	2	1
165.0029	2	2	1
170.0028	20	3	0
190.0027	2	2	1
194.0027	2	2	1
200.0027	2	2	1
207.0026	2	2	1
213.0026	2	2	1
220.0026	2	2	1
225.0025	2	2	1
235.0025	2	2	1
240.0024	2	1	0
246.0023	2	1	1
257.0023	2	1	1
264.0022	2	1	1
270.0022	2	1	1
277.0021	2	1	1
281.0021	2	1	1
285.0021	2	1	1
290.0021	2	2	1
295.0021	2	2	1
302.0021	2	2	1
306.002	2	2	1
312.002	2	2	1
317.002	2	2	1
323.0019	2	2	1
333.0019	2	2	1
340.0018	20	3	0
