onset	duration	trial_type
0	21	1
21.0199	5	2
26.0399	31	4
57.2598	21	1
78.2797	5	2
83.2997	31	3
114.5196	21	1
135.5395	5	2
140.5595	31	5
171.7794	21	1
192.7993	5	2
197.8193	31	4
229.0392	21	1
250.0592	5	2
255.0791	31	3
286.299	21	1
307.319	5	2
312.339	31	5
343.5589	21	1
364.5788	5	2
369.5988	31	5
400.8187	21	1
421.8386	5	2
426.8585	31	4
458.0785	21	1
479.0984	5	2
484.1184	31	4
515.3383	21	1
536.3582	5	2
541.3782	31	3
572.5981	21	1
593.618	5	2
598.638	31	3
629.8579	21	1
650.8778	5	2
655.8978	31	5
687.1177	21	1
