onset	duration	trial_type	correct
0.0237	20	3	0
20.0035	2	1	1
27.0034	2	1	1
33.0033	2	1	1
38.0033	2	1	1
42.0033	2	1	1
48.0032	2	1	1
61.0031	2	1	0
65.003	2	1	0
70.0034	2	2	0
77.0029	2	2	1
83.0029	2	2	1
87.0028	2	2	1
94.0028	2	2	0
98.0027	2	2	1
110.0026	2	2	0
115.0026	2	2	1
120.0025	2	2	0
125.0024	2	2	1
131.0024	2	2	1
138.0023	2	2	1
149.0022	2	2	1
153.0022	2	2	0
160.0021	2	2	1
166.002	2	2	0
170.0019	20	3	0
190.0017	2	1	0
197.0017	2	1	1
202.0016	2	1	1
212.0015	2	1	1
219.0014	2	1	1
223.0014	2	1	1
229.0013	2	1	1
234.0013	2	1	1
240.0013	2	2	0
247.0012	2	2	1
251.0012	2	2	1
258.0011	2	2	1
268.001	2	2	1
273.0009	2	2	1
279.0009	2	2	1
284.0008	2	2	0
290.0007	2	1	0
297.0106	2	1	1
303.0106	2	1	1
309.0105	2	1	1
320.0104	2	1	1
324.0104	2	1	1
329.0103	2	1	1
336.0102	2	1	0
340.0102	20	3	0
