onset	duration	trial_type
0	21	1
21.02	5	2
26.04	31	4
57.26	21	1
78.28	5	2
83.2999	31	3
114.5201	21	1
135.5401	5	2
140.5601	31	5
171.7801	21	1
192.8002	5	2
197.8202	31	3
229.0402	21	1
250.0602	5	2
255.0802	31	5
286.3002	21	1
307.3203	5	2
312.3403	31	4
343.5603	21	1
364.5803	5	2
369.6003	31	5
400.8204	21	1
421.8404	5	2
426.8604	31	4
458.0804	21	1
479.1004	5	2
484.1204	31	3
515.3404	21	1
536.3605	5	2
541.3805	31	3
572.6005	21	1
593.6205	5	2
598.6405	31	5
629.8606	21	1
650.8806	5	2
655.9006	31	4
687.1206	21	1
