onset	duration	trial_type	correct
0.022	20	3	0
20.0017	2	1	0
27.0018	2	1	1
33.0018	2	1	1
38.0018	2	1	1
42.0017	2	1	1
48.0017	2	1	1
61.0016	2	1	1
65.0016	2	1	1
70.002	2	2	1
77.0016	2	2	1
83.0015	2	2	1
87.0015	2	2	1
94.0015	2	2	1
98.0014	2	2	1
110.0014	2	2	1
115.0013	2	2	1
120.0013	2	2	1
125.0013	2	2	1
131.0012	2	2	1
138.0012	2	2	1
149.0011	2	2	1
153.0011	2	2	1
160.0011	2	2	1
166.001	2	2	1
170.0009	20	3	0
190.0008	2	1	1
197.0008	2	1	1
202.0008	2	1	1
212.0007	2	1	1
219.0107	2	1	1
223.0106	2	1	1
229.0106	2	1	1
234.0106	2	1	1
240.0106	2	2	1
247.0105	2	2	1
251.0105	2	2	0
258.0105	2	2	0
268.0104	2	2	1
273.0104	2	2	1
279.0103	2	2	1
284.0103	2	2	1
290.0102	2	1	0
297.0102	2	1	1
303.0101	2	1	1
309.0101	2	1	1
320.01	2	1	1
324.01	2	1	1
329.01	2	1	1
336.0099	2	1	1
340.0099	20	3	0
