onset	duration	trial_type	correct
0.0302	20	3	0
20.01	2	1	0
24.0099	2	1	1
29.0099	2	1	1
36.0098	2	1	1
40.0098	2	1	0
45.0097	2	1	1
51.0097	2	1	1
63.0095	2	1	1
70.0095	2	1	1
76.0094	2	1	0
82.0093	2	1	1
89.0093	2	1	1
93.0092	2	1	1
103.0091	2	1	1
108.0091	2	1	1
115.009	2	1	1
120.0094	2	2	0
126.0089	2	2	1
133.0088	2	2	1
137.0088	2	2	1
141.0088	2	2	1
146.0087	2	2	1
158.0086	2	2	0
165.0085	2	2	1
170.0084	20	3	0
190.0083	2	2	0
194.0082	2	2	1
200.0082	2	2	1
207.0081	2	2	1
213.008	2	2	0
220.0079	2	2	1
225.0079	2	2	1
235.0078	2	2	1
240.0077	2	1	1
246.0076	2	1	1
257.0075	2	1	1
264.0074	2	1	1
270.0074	2	1	1
277.0073	2	1	1
281.0073	2	1	0
285.0072	2	1	0
290.0072	2	2	0
295.0072	2	2	0
302.0071	2	2	0
306.0071	2	2	1
312.007	2	2	1
317.0069	2	2	1
323.0069	2	2	1
333.0068	2	2	1
340.0067	20	3	0
