onset	duration	trial_type	correct
0.0218	20	3	0
20.0018	2	1	0
27.0018	2	1	1
33.0017	2	1	1
38.0017	2	1	1
42.0017	2	1	1
48.0017	2	1	0
61.0017	2	1	1
65.0017	2	1	0
70.0021	2	2	1
77.0017	2	2	0
83.0017	2	2	0
87.0017	2	2	1
94.0017	2	2	1
98.0017	2	2	1
110.0016	2	2	0
115.0016	2	2	1
120.0016	2	2	0
125.0016	2	2	0
131.0015	2	2	1
138.0015	2	2	0
149.0015	2	2	1
153.0015	2	2	1
160.0015	2	2	0
166.0015	2	2	0
170.0014	20	3	0
190.0014	2	1	1
197.0013	2	1	1
202.0013	2	1	1
212.0013	2	1	1
219.0013	2	1	1
223.0013	2	1	1
229.0013	2	1	1
234.0012	2	1	0
240.0013	2	2	1
247.0013	2	2	1
251.0013	2	2	0
258.0012	2	2	1
268.0012	2	2	1
273.0012	2	2	1
279.0012	2	2	0
284.0012	2	2	1
290.0011	2	1	0
297.0011	2	1	1
303.0011	2	1	1
309.0011	2	1	0
320.001	2	1	0
324.001	2	1	0
329.001	2	1	0
336.001	2	1	0
340.001	20	3	0
