onset	duration	trial_type	correct
0.0236	20	3	0
20.0035	2	1	1
24.0035	2	1	1
29.0035	2	1	1
36.0035	2	1	1
40.0035	2	1	1
45.0034	2	1	1
51.0034	2	1	0
63.0034	2	1	1
70.0034	2	1	1
76.0033	2	1	1
82.0033	2	1	1
89.0033	2	1	1
93.0033	2	1	1
103.0033	2	1	1
108.0032	2	1	1
115.0032	2	1	1
120.0036	2	2	1
126.0032	2	2	1
133.0032	2	2	1
137.0032	2	2	1
141.0032	2	2	1
146.0032	2	2	1
158.0031	2	2	1
165.0031	2	2	1
170.003	20	3	0
190.003	2	2	1
194.003	2	2	1
200.003	2	2	1
207.003	2	2	1
213.003	2	2	1
220.003	2	2	1
225.0029	2	2	0
235.0029	2	2	1
240.0028	2	1	1
246.0028	2	1	1
257.0028	2	1	1
264.0027	2	1	1
270.0027	2	1	1
277.0027	2	1	1
281.0027	2	1	1
285.0027	2	1	1
290.0027	2	2	1
295.0027	2	2	1
302.0027	2	2	1
306.0027	2	2	0
312.0026	2	2	1
317.0026	2	2	1
323.0026	2	2	1
333.0026	2	2	1
340.0025	20	3	0
