onset	duration	trial_type	correct
0.0291	20	3	0
20.009	2	1	1
27.009	2	1	1
33.0089	2	1	1
38.0089	2	1	1
42.0089	2	1	1
48.0089	2	1	0
61.0088	2	1	0
65.0088	2	1	0
70.0092	2	2	1
77.0087	2	2	1
83.0087	2	2	1
87.0087	2	2	1
94.0086	2	2	0
98.0086	2	2	0
110.0085	2	2	0
115.0085	2	2	1
120.0085	2	2	0
125.0084	2	2	1
131.0084	2	2	1
138.0084	2	2	0
149.0083	2	2	1
153.0083	2	2	0
160.0082	2	2	0
166.0082	2	2	0
170.0081	20	3	0
190.008	2	1	1
197.008	2	1	1
202.0079	2	1	1
212.0079	2	1	1
219.0078	2	1	1
223.0078	2	1	0
229.0078	2	1	0
234.0077	2	1	0
240.0077	2	2	1
247.0077	2	2	1
251.0077	2	2	1
258.0076	2	2	1
268.0076	2	2	1
273.0076	2	2	1
279.0075	2	2	1
284.0075	2	2	0
290.0074	2	1	0
297.0074	2	1	1
303.0073	2	1	1
309.0073	2	1	1
320.0072	2	1	0
324.0072	2	1	1
329.0072	2	1	1
336.0071	2	1	0
340.0071	20	3	0
