onset	duration	trial_type	correct
0.0218	20	3	0
19.9997	2	1	1
24.0016	2	1	1
29.0016	2	1	1
36.0015	2	1	1
40.0015	2	1	1
45.0015	2	1	1
51.0015	2	1	1
63.0014	2	1	1
70.0013	2	1	1
76.0013	2	1	1
82.0013	2	1	1
89.0012	2	1	1
93.0012	2	1	1
103.0011	2	1	1
108.0011	2	1	1
115.0011	2	1	1
120.0015	2	2	1
126.0011	2	2	1
133.001	2	2	1
137.001	2	2	1
141.001	2	2	1
146.0009	2	2	1
158.0009	2	2	1
165.0008	2	2	1
170.0008	20	3	0
190.0107	2	2	1
194.0107	2	2	1
200.0106	2	2	1
207.0106	2	2	1
213.0106	2	2	1
220.0105	2	2	1
225.0105	2	2	1
235.0104	2	2	1
240.0103	2	1	1
246.0103	2	1	1
257.0102	2	1	1
264.0102	2	1	1
270.0102	2	1	1
277.0101	2	1	1
281.0101	2	1	1
285.0101	2	1	1
290.0101	2	2	1
295.0101	2	2	1
302.01	2	2	1
306.01	2	2	1
312.01	2	2	1
317.0099	2	2	1
323.0099	2	2	1
333.0098	2	2	1
340.0097	20	3	0
